Year,Type,Product group,Producer,Code,Volume,Cost per unit,Price per unit,Revenues,Total Cost,Profit Percent,Summary Profits
2018,Convenience stores,Sweets,Ferrero,|48/01/33|,1044,1.45,1.77,"$1,847.88","$1,513.80",18,Acceptable Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/34|,780,1.46,1.74,"$1,357.20","$1,138.80",16,Acceptable Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/35|,732,1.28,1.81,"$1,324.92",$936.96,29,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/36|,804,1.48,1.81,"$1,455.24","$1,189.92",18,Acceptable Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/37|,1128,1.29,1.88,"$2,120.64","$1,455.12",31,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/38|,1116,1.2,1.84,"$2,053.44","$1,339.20",35,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/39|,1200,1.19,1.74,"$2,088.00","$1,428.00",32,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/40|,1032,1.47,1.89,"$1,950.48","$1,517.04",22,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/42|,756,1.21,1.6,"$1,209.60",$914.76,24,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/43|,912,1.13,1.71,"$1,559.52","$1,030.56",34,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/44|,1140,1.35,1.62,"$1,846.80","$1,539.00",17,Acceptable Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/45|,876,1.31,1.67,"$1,462.92","$1,147.56",22,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/46|,1140,1.41,1.79,"$2,040.60","$1,607.40",21,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/47|,924,1.39,1.64,"$1,515.36","$1,284.36",15,Acceptable Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/48|,996,1.41,1.84,"$1,832.64","$1,404.36",23,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/49|,1224,1.16,1.79,"$2,190.96","$1,419.84",35,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/50|,1296,1.18,1.76,"$2,280.96","$1,529.28",33,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/51|,624,1.12,1.79,"$1,116.96",$698.88,37,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/52|,576,1.26,1.73,$996.48,$725.76,27,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/53|,588,1.16,1.6,$940.80,$682.08,28,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/54|,804,1.32,1.68,"$1,350.72","$1,061.28",21,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/55|,1248,1.17,1.86,"$2,321.28","$1,460.16",37,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/56|,1212,1.4,1.79,"$2,169.48","$1,696.80",22,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/57|,696,1.38,1.69,"$1,176.24",$960.48,18,Acceptable Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/58|,576,1.13,1.8,"$1,036.80",$650.88,37,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/59|,732,1.29,1.88,"$1,376.16",$944.28,31,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/60|,1152,1.24,1.74,"$2,004.48","$1,428.48",29,Good Profit
2018,Convenience stores,Sweets,Ferrero,|48/01/61|,1272,1.39,1.6,"$2,035.20","$1,768.08",13,Acceptable Profit
2018,Convenience stores,Ice cream,Cioccolatti Italiani,|63/03/08|,1908,2.43,3.43,"$6,544.44","$4,636.44",29,Good Profit
2018,Convenience stores,Ice cream,Cioccolatti Italiani,|63/03/09|,2220,2.53,3.5,"$7,770.00","$5,616.60",28,Good Profit
2018,Convenience stores,Ice cream,Cioccolatti Italiani,|63/03/10|,2112,2.88,3.58,"$7,560.96","$6,082.56",20,Acceptable Profit
2018,Convenience stores,Ice cream,Cioccolatti Italiani,|63/03/11|,2736,2.35,3.94,"$10,779.84","$6,429.60",40,Excellent Profits
2018,Convenience stores,Ice cream,Cioccolatti Italiani,|63/03/12|,1428,2.68,3.68,"$5,255.04","$3,827.04",27,Good Profit
2018,Convenience stores,Meat,Mindi,|79/01/48|,456,6.6,7.6,"$3,450.40","$3,030.88",12,Acceptable Profit
2018,Convenience stores,Meat,Mindi,|79/01/49|,564,6.4,7.4,"$4,173.60","$3,624.64",13,Acceptable Profit
2018,Convenience stores,Meat,Mindi,|79/01/79|,468,5.9,8.4,"$3,934.32","$2,745.60",30,Good Profit
2018,Convenience stores,Fresh salads,Spani,|99/01/05|,780,2.73,3.49,"$2,722.20","$2,129.40",22,Good Profit
2018,Convenience stores,Fresh salads,Spani,|99/01/06|,912,2.06,3.35,"$3,055.20","$1,878.72",39,Good Profit
2018,Convenience stores,Ice cream,Grom,|09/04/11|,1656,2.63,3.48,"$5,762.88","$4,355.28",24,Good Profit
2018,Convenience stores,Ice cream,Grom,|09/04/12|,1344,2.36,4,"$5,376.00","$3,171.84",41,Excellent Profits
2018,Convenience stores,Ice cream,Grom,|09/04/13|,1752,2.89,3.77,"$6,605.04","$5,063.28",23,Good Profit
2018,Convenience stores,Ice cream,Grom,|09/04/14|,2388,2.53,3.56,"$8,501.28","$6,041.64",29,Good Profit
2018,Convenience stores,Ice cream,Grom,|09/04/15|,2628,2.66,3.98,"$10,459.44","$6,990.48",33,Good Profit
2018,Convenience stores,Ice cream,Rivareno,|99/06/01|,2064,2.78,3.62,"$7,471.68","$5,737.92",23,Good Profit
2018,Convenience stores,Ice cream,L'angolo vicino,|06/04/01|,1752,2.96,3.97,"$6,955.44","$5,185.92",25,Good Profit
2018,Convenience stores,Ice cream,L'angolo vicino,|06/04/03|,1260,2.57,3.69,"$4,649.40","$3,238.20",30,Good Profit
2018,Convenience stores,Ice cream,L'angolo vicino,|06/04/11|,1524,2.57,3.99,"$6,080.76","$3,916.68",36,Good Profit
2018,Convenience stores,Ice cream,L'angolo vicino,|06/04/12|,1356,2.62,3.93,"$5,329.08","$3,552.72",33,Good Profit
2018,Convenience stores,Ice cream,L'angolo vicino,|06/04/13|,2220,2.3,3.91,"$8,680.20","$5,106.00",41,Excellent Profits
2018,Convenience stores,Ice cream,L'angolo vicino,|06/04/20|,1224,2.63,3.77,"$4,614.48","$3,219.12",30,Good Profit
2018,Convenience stores,Ice cream,Sadand,|07/07/01|,1968,2.32,3.62,"$7,124.16","$4,565.76",36,Good Profit
2018,Convenience stores,Ice cream,Sadand,|07/07/02|,1980,2.65,3.44,"$6,811.20","$5,247.00",23,Good Profit
2018,Convenience stores,Ice cream,Sadand,|07/07/03|,1596,2.52,4,"$6,384.00","$4,021.92",37,Good Profit
2018,Convenience stores,Ice cream,Sadand,|07/07/04|,1644,3,3.5,"$5,754.00","$4,932.00",14,Acceptable Profit
2018,Convenience stores,Ice cream,Sadand,|07/07/05|,1524,2.33,3.94,"$6,004.56","$3,550.92",41,Excellent Profits
2018,Convenience stores,Ice cream,Sadand,|07/07/06|,2664,2.61,3.98,"$10,602.72","$6,953.04",34,Good Profit
2018,Convenience stores,Ice cream,Sadand,|07/07/07|,2412,2.56,3.89,"$9,382.68","$6,174.72",34,Good Profit
2018,Convenience stores,Ice cream,Sadand,|07/07/08|,1584,2.69,3.67,"$5,813.28","$4,260.96",27,Good Profit
2018,Convenience stores,Ice cream,Sadand,|07/07/09|,1692,3,3.79,"$6,412.68","$5,076.00",21,Good Profit
2018,Convenience stores,Ice cream,Sadand,|07/07/10|,1404,2.34,3.72,"$5,222.88","$3,285.36",37,Good Profit
2018,Convenience stores,Beverages,Heineken,|33/01/01|,108,1.20,1.37,$147.96,$129.60,12,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/02|,144,1.05,1.26,$181.44,$151.20,17,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/03|,96,1.19,1.38,$132.48,$114.24,14,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/04|,96,1.05,1.29,$123.84,$100.80,19,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/05|,108,1.13,1.29,$139.32,$122.04,12,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/06|,108,1.18,1.32,$142.56,$127.44,11,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/07|,120,1.08,1.23,$147.60,$129.60,12,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/08|,120,1.04,1.35,$162.00,$124.80,23,Good Profit
2018,Convenience stores,Beverages,Heineken,|33/01/09|,72,1.09,1.30,$93.60,$78.48,16,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/10|,60,1.15,1.36,$81.60,$69.00,15,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/11|,48,1.16,1.20,$57.60,$55.68,3,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/12|,84,1.03,1.26,$105.84,$86.52,18,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/13|,84,1.09,1.30,$109.20,$91.56,16,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/14|,120,1.19,1.21,$145.20,$142.80,2,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/15|,48,1.01,1.22,$58.56,$48.48,17,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/16|,168,1.11,1.33,$223.44,$186.48,17,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/17|,144,1.00,1.34,$192.96,$144.00,25,Good Profit
2018,Convenience stores,Beverages,Heineken,|33/01/18|,144,1.19,1.34,$192.96,$171.36,11,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/19|,156,1.09,1.31,$204.36,$170.04,17,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/20|,120,1.00,1.27,$152.40,$120.00,21,Good Profit
2018,Convenience stores,Beverages,Heineken,|33/01/21|,108,1.10,1.33,$143.64,$118.80,17,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/22|,108,1.15,1.37,$147.96,$124.20,16,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/23|,108,1.09,1.37,$147.96,$117.72,20,Good Profit
2018,Convenience stores,Beverages,Heineken,|33/01/24|,168,1.09,1.23,$206.64,$183.12,11,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/25|,144,1.05,1.30,$187.20,$151.20,19,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/26|,108,1.16,1.30,$140.40,$125.28,11,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/30|,168,1.19,1.28,$215.04,$199.92,7,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/31|,132,1.08,1.40,$184.80,$142.56,23,Good Profit
2018,Convenience stores,Beverages,Heineken,|33/01/32|,132,1.17,1.23,$162.36,$154.44,5,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/33|,132,1.09,1.21,$159.72,$143.88,10,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/40|,48,1.15,1.36,$65.28,$55.20,15,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/41|,96,1.02,1.32,$126.72,$97.92,23,Good Profit
2018,Convenience stores,Beverages,Heineken,|33/01/42|,156,1.18,1.23,$191.88,$184.08,4,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/43|,108,1.17,1.25,$135.00,$126.36,6,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/44|,108,1.14,1.30,$140.40,$123.12,12,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/45|,132,1.01,1.27,$167.64,$133.32,20,Good Profit
2018,Convenience stores,Beverages,Heineken,|33/01/46|,48,1.05,1.25,$60.00,$50.40,16,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/47|,60,1.06,1.27,$76.20,$63.60,17,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/48|,48,1.15,1.36,$65.28,$55.20,15,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/49|,144,1.00,1.36,$195.84,$144.00,26,Good Profit
2018,Convenience stores,Beverages,Heineken,|33/01/50|,96,1.07,1.38,$132.48,$102.72,22,Good Profit
2018,Convenience stores,Beverages,Heineken,|33/01/51|,168,1.18,1.23,$206.64,$198.24,4,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/52|,60,1.11,1.20,$72.00,$66.60,7,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/60|,48,1.08,1.27,$60.96,$51.84,15,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/61|,120,1.08,1.25,$150.00,$129.60,14,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/62|,48,1.14,1.35,$64.80,$54.72,16,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/63|,60,1.13,1.37,$82.20,$67.80,18,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/01/64|,156,1.06,1.21,$188.76,$165.36,12,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/10/01|,168,1.18,1.39,$233.52,$198.24,15,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/99/91|,132,1.13,1.39,$183.48,$149.16,19,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/99/92|,60,1.04,1.28,$76.80,$62.40,19,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/99/93|,96,1.12,1.32,$126.72,$107.52,15,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/99/94|,120,1.18,1.36,$163.20,$141.60,13,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/99/95|,96,1.03,1.21,$116.16,$98.88,15,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/99/96|,120,1.10,1.34,$160.80,$132.00,18,Acceptable Profit
2018,Convenience stores,Beverages,Heineken,|33/99/98|,168,1.05,1.36,$228.48,$176.40,23,Good Profit
2018,Convenience stores,Beverages,Heineken,|33/99/99|,84,1.16,1.26,$105.84,$97.44,8,Acceptable Profit
2018,Convenience stores,Beverages,Tuborg,|33/99/97|,60,1.09,1.33,$79.80,$65.40,18,Acceptable Profit
2018,Convenience stores,Beverages,Tuborg,|97/01/01|,72,1.00,1.22,$87.84,$72.00,18,Acceptable Profit
2018,Convenience stores,Beverages,Tuborg,|97/01/02|,96,1.09,1.31,$125.76,$104.64,17,Acceptable Profit
2018,Convenience stores,Beverages,Tuborg,|97/01/03|,96,1.19,1.26,$120.96,$114.24,6,Acceptable Profit
2018,Convenience stores,Beverages,Tuborg,|97/02/01|,60,1.07,1.23,$73.80,$64.20,13,Acceptable Profit
2018,Convenience stores,Beverages,Tuborg,|97/02/02|,84,1.08,1.25,$105.00,$90.72,14,Acceptable Profit
2018,Convenience stores,Beverages,Tuborg,|97/02/03|,156,1.01,1.32,$205.92,$157.56,23,Good Profit
2018,Convenience stores,Beverages,Tuborg,|97/02/05|,72,1.15,1.29,$92.88,$82.80,11,Acceptable Profit
2018,Convenience stores,Ice cream,Optima,|64/01/01|,2256,2.49,3.85,"$8,685.60","$5,617.44",35,Good Profit
2018,Convenience stores,Ice cream,Optima,|64/01/02|,2088,2.99,3.62,"$7,558.56","$6,243.12",17,Acceptable Profit
2018,Convenience stores,Ice cream,Optima,|64/02/01|,1584,2.97,3.39,"$5,369.76","$4,704.48",12,Acceptable Profit
2018,Convenience stores,Ice cream,Optima,|64/02/02|,2088,2.8,3.35,"$6,994.80","$5,846.40",16,Acceptable Profit
2018,Convenience stores,Ice cream,Optima,|64/02/03|,2664,2.76,3.51,"$9,350.64","$7,352.64",21,Good Profit
2018,Convenience stores,Ice cream,Optima,|64/02/04|,2712,2.77,3.51,"$9,519.12","$7,512.24",21,Good Profit
2018,Convenience stores,Ice cream,Optima,|64/02/05|,1896,2.61,3.67,"$6,958.32","$4,948.56",29,Good Profit
2018,Convenience stores,Cosmetics,Genco,|20/10/02|,588,4.63,5.12,"$3,010.56","$2,722.44",10,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/10/03|,348,4.65,5.28,"$1,837.44","$1,618.20",12,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/10/04|,408,4.89,5.01,"$2,044.08","$1,995.12",2,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/10/05|,276,4.82,5.05,"$1,393.80","$1,330.32",5,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/10/06|,624,4.37,5.09,"$3,176.16","$2,726.88",14,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/10/07|,720,4.63,5.25,"$3,780.00","$3,333.60",12,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/10/08|,492,4.9,5.09,"$2,504.28","$2,410.80",4,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/10/09|,504,4.43,5.29,"$2,666.16","$2,232.72",16,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/10/10|,492,4.49,5.34,"$2,627.28","$2,209.08",16,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/10/11|,456,4.87,5.15,"$2,348.40","$2,220.72",5,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/10/12|,624,4.58,5.4,"$3,369.60","$2,857.92",15,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/01|,648,4.28,5.13,"$3,324.24","$2,773.44",17,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/02|,276,4.09,5.16,"$1,424.16","$1,128.84",21,Good Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/03|,684,4.86,5.22,"$3,570.48","$3,324.24",7,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/04|,612,4.39,5.4,"$3,304.80","$2,686.68",19,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/05|,312,4.79,5.19,"$1,619.28","$1,494.48",8,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/06|,252,4.05,5.22,"$1,315.44","$1,020.60",22,Good Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/07|,600,4.55,5.33,"$3,198.00","$2,730.00",15,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/08|,360,4.02,5.34,"$1,922.40","$1,447.20",25,Good Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/09|,420,4.66,5.37,"$2,255.40","$1,957.20",13,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/10|,276,4.48,5.38,"$1,484.88","$1,236.48",17,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/11|,456,4.35,5.19,"$2,366.64","$1,983.60",16,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/12|,408,4.61,5.2,"$2,121.60","$1,880.88",11,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/13|,444,4.21,5.02,"$2,228.88","$1,869.24",16,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/14|,540,4.75,5.18,"$2,797.20","$2,565.00",8,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/15|,252,4.3,5.08,"$1,280.16","$1,083.60",15,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/16|,276,4.84,5.27,"$1,454.52","$1,335.84",8,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/17|,468,4.44,5.36,"$2,508.48","$2,077.92",17,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/18|,408,4.81,5.11,"$2,084.88","$1,962.48",6,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/19|,360,4.88,5.06,"$1,821.60","$1,756.80",4,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/20|,276,4.23,5.22,"$1,440.72","$1,167.48",19,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/21|,720,4.65,5.06,"$3,643.20","$3,348.00",8,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/22|,600,4.5,5.15,"$3,090.00","$2,700.00",13,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/23|,336,4.66,5.27,"$1,770.72","$1,565.76",12,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/24|,384,4.01,5.22,"$2,004.48","$1,539.84",23,Good Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/28|,348,4.24,5.16,"$1,795.68","$1,475.52",18,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/29|,564,4.64,5.31,"$2,994.84","$2,616.96",13,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/30|,348,4.47,5.4,"$1,879.20","$1,555.56",17,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/31|,408,4.27,5.16,"$2,105.28","$1,742.16",17,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/32|,648,4.53,5.04,"$3,265.92","$2,935.44",10,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/33|,312,4.3,5.11,"$1,594.32","$1,341.60",16,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/34|,264,4.46,5.01,"$1,322.64","$1,177.44",11,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/35|,240,4.27,5.21,"$1,250.40","$1,024.80",18,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/36|,516,4.99,5.22,"$2,693.52","$2,574.84",4,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/37|,468,4.25,5.05,"$2,363.40","$1,989.00",16,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/38|,372,4.3,5.02,"$1,867.44","$1,599.60",14,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/39|,708,4.18,5.2,"$3,681.60","$2,959.44",20,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/40|,684,4.44,5.14,"$3,515.76","$3,036.96",14,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/42|,660,4.47,5.33,"$3,517.80","$2,950.20",16,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/43|,336,4.4,5.33,"$1,790.88","$1,478.40",17,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/44|,456,4.27,5.01,"$2,284.56","$1,947.12",15,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/45|,300,4.26,5.33,"$1,599.00","$1,278.00",20,Good Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/46|,312,4.43,5.3,"$1,653.60","$1,382.16",16,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/47|,552,4,5.01,"$2,765.52","$2,208.00",20,Good Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/48|,612,4.91,5.33,"$3,261.96","$3,004.92",8,Acceptable Profit
2018,Convenience stores,Cosmetics,Genco,|20/13/49*|,696,4.02,5.35,"$3,723.60","$2,797.92",25,Good Profit
2018,Convenience stores,Beverages,Genco,|20/14/01|,132,1.10,1.31,$172.92,$145.20,16,Acceptable Profit
2018,Convenience stores,Beverages,Genco,|20/14/02|,120,1.14,1.22,$146.40,$136.80,7,Acceptable Profit
2018,Convenience stores,Beverages,Genco,|20/14/03|,48,1.19,1.40,$67.20,$57.12,15,Acceptable Profit
2018,Convenience stores,Beverages,Genco,|20/14/04|,108,1.19,1.33,$143.64,$128.52,11,Acceptable Profit
2018,Convenience stores,Beverages,Genco,|20/14/05|,144,1.14,1.31,$188.64,$164.16,13,Acceptable Profit
2018,Convenience stores,Beverages,Genco,|20/14/06|,84,1.00,1.35,$113.40,$84.00,26,Good Profit
2018,Convenience stores,Beverages,Genco,|20/14/08|,168,1.00,1.28,$215.04,$168.00,22,Good Profit
2018,Convenience stores,Beverages,Genco,|20/17/01|,108,1.14,1.38,$149.04,$123.12,17,Acceptable Profit
2018,Convenience stores,Beverages,Genco,|20/17/02|,168,1.04,1.25,$210.00,$174.72,17,Acceptable Profit
2018,Convenience stores,Beverages,Genco,|20/17/03|,72,1.18,1.33,$95.76,$84.96,11,Acceptable Profit
2018,Convenience stores,Beverages,Genco,|20/99/91|,168,1.20,1.23,$206.64,$201.60,2,Acceptable Profit
2018,Convenience stores,Ice cream,Brembo,|46/01/01|,2220,2.4,3.94,"$8,746.80","$5,328.00",39,Good Profit
2018,Convenience stores,Ice cream,Brembo,|46/01/02|,1500,2.62,3.42,"$5,130.00","$3,930.00",23,Good Profit
2018,Convenience stores,Ice cream,Brembo,|46/01/03|,2160,2.9,3.34,"$7,214.40","$6,264.00",13,Acceptable Profit
2018,Convenience stores,Ice cream,Brembo,|46/01/04|,1644,2.58,3.57,"$5,869.08","$4,241.52",28,Good Profit
2018,Convenience stores,Ice cream,Brembo,|46/01/05|,2616,2.92,3.93,"$10,280.88","$7,638.72",26,Good Profit
2018,Convenience stores,Ice cream,Brembo,|46/01/06|,2232,2.9,3.43,"$7,655.76","$6,472.80",15,Acceptable Profit
2018,Convenience stores,Ice cream,Brembo,|46/01/07|,2100,2.5,3.5,"$7,350.00","$5,250.00",29,Good Profit
2018,Convenience stores,Ice cream,Brembo,|46/01/08|,1344,2.63,3.3,"$4,435.20","$3,534.72",20,Good Profit
2018,Convenience stores,Ice cream,Brembo,|46/01/09|,1344,2.83,3.99,"$5,362.56","$3,803.52",29,Good Profit
2018,Convenience stores,Ice cream,Brembo,|46/01/10|,1248,2.95,3.6,"$4,492.80","$3,681.60",18,Acceptable Profit
